conversation_id,rep_id,client_id,date,month,month_name,product,objection_type,objection_difficulty,scientific_accuracy_score,communication_clarity_score,objection_handling_score,overall_score,context_weighted_score,response_quality,quality_label,client_sentiment,sentiment_label,outcome,is_success,is_success_broad,objection_text_len,response_len_chars,response_len_words,response_to_objection_ratio,info_density,has_empathy,has_data_args,has_followup_q,has_solution,is_vague,argumentation_richness,skill_level,nb_skill_tags,tag_argumentation_solide,tag_argumentation_correcte,tag_reponse_scientifique,tag_empathie_client,tag_informations_basiques,tag_reponse_vague,tag_manque_preparation,duration_minutes,duration_category,objection_text,rep_response,conversation_transcript
CONV00342,REP005,CLI0024,2025-10-07,10,October,LV CYSPROTECT,Efficacité douteuse,Standard,6.2,6.5,5.5,6.1,5.98,Bon,1,Positif,1,À rappeler,0,0,92,97,17,1.04,6.23,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,2.63,Très courte (<3 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00172,REP003,CLI0099,2025-10-08,10,October,Omevie Omega 3 – 1000,Effets Secondaires,Standard,6.6,8.0,6.4,7.0,6.93,Bon,1,Neutre,0,Intérêt Modéré,0,1,78,76,13,0.96,2.19,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,5.83,Courte (3-6 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00145,REP017,CLI0140,2025-10-08,10,October,LV Fersang junior,Effets Secondaires,Standard,4.7,4.2,3.4,4.1,3.96,Faible,0,Positif,1,Refus,0,0,78,23,4,0.29,0.45,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.7,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"Non, c'est sans danger.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: Non, c'est sans danger.
Client: Je vois... [suite de la conversation]"
CONV00357,REP022,CLI0151,2025-10-08,10,October,LV CYSPROTECT,Marque inconnue,Difficile,3.0,5.2,3.7,4.0,3.98,Faible,0,Négatif,-1,Objections non résolues,0,0,85,30,5,0.35,1.55,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.13,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00351,REP009,CLI0013,2025-10-08,10,October,OLIGOVIT Trio,Stock suffisant,Difficile,6.8,7.6,5.2,6.5,6.32,Bon,1,Positif,1,À rappeler,0,0,74,74,12,0.99,3.0,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,3.9,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00287,REP024,CLI0102,2025-10-10,10,October,"Echinacée, Zinc, Vit.C",Concurrence,Standard,6.9,6.7,6.8,6.8,6.8,Bon,1,Négatif,-1,À rappeler,0,0,88,95,14,1.07,5.96,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,2.25,Très courte (<3 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.
Client: Je vois... [suite de la conversation]"
CONV00341,REP002,CLI0141,2025-10-10,10,October,Vitonic Tonus,Demande Faible,Standard,9.9,8.7,8.0,8.9,8.68,Excellent,2,Neutre,0,Rendez-vous futur,1,1,83,343,59,4.08,5.98,1,1,1,0,0,3,Expert,3,1,0,1,1,0,0,0,9.77,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","Je comprends. C'est justement une opportunité ! La demande est faible car les clients ne connaissent pas encore le produit. Nous proposons un kit de 5 affiches et des échantillons gratuits pour créer la demande. Dans les pharmacies qui ont utilisé ce kit, les ventes ont augmenté de 60% en 2 mois. Puis-je vous montrer notre plan d'animation ?","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Je comprends. C'est justement une opportunité ! La demande est faible car les clients ne connaissent pas encore le produit. Nous proposons un kit de 5 affiches et des échantillons gratuits pour créer la demande. Dans les pharmacies qui ont utilisé ce kit, les ventes ont augmenté de 60% en 2 mois. Puis-je vous montrer notre plan d'animation ?
Client: Je vois... [suite de la conversation]"
CONV00169,REP025,CLI0041,2025-10-10,10,October,PHYTOFANE Lotion anti chute,Effets Secondaires,Standard,7.8,7.0,5.2,6.7,6.39,Bon,1,Positif,1,À rappeler,0,0,78,76,13,0.96,2.01,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,6.38,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00077,REP020,CLI0194,2025-10-10,10,October,OLIGOVIT Trio,Stock suffisant,Difficile,6.1,6.5,5.3,6.0,5.86,Bon,1,Positif,1,À rappeler,0,0,74,74,12,0.99,1.62,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,7.33,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00159,REP008,CLI0203,2025-10-11,10,October,Vitonic Tonus,Stock suffisant,Difficile,7.1,6.9,7.0,7.0,6.99,Bon,1,Neutre,0,Intérêt Modéré,0,1,74,74,12,0.99,5.17,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,2.22,Très courte (<3 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00072,REP017,CLI0139,2025-10-11,10,October,Omevie Omega 3 – 1000,Posologie complexe,Difficile,8.1,8.9,8.6,8.5,8.57,Excellent,2,Neutre,0,Intérêt Fort,1,1,75,284,45,3.74,7.72,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,5.73,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00212,REP025,CLI0211,2025-10-12,10,October,Omevie Omega 3 – 1000,Effets Secondaires,Standard,7.0,6.3,6.6,6.6,6.61,Bon,1,Neutre,0,Intérêt Modéré,0,1,78,76,13,0.96,1.57,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,8.17,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00060,REP024,CLI0105,2025-10-12,10,October,PHYTOFANE Lotion anti chute,Efficacité douteuse,Standard,7.4,7.3,6.0,6.9,6.74,Bon,1,Neutre,0,Intérêt Modéré,0,1,92,97,17,1.04,2.49,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,6.73,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00290,REP018,CLI0201,2025-10-13,10,October,LV CYSPROTECT,Effets Secondaires,Standard,4.5,4.2,2.5,3.7,3.51,Faible,0,Neutre,0,Objections non résolues,0,0,78,23,4,0.29,0.8,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,4.93,Courte (3-6 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"Non, c'est sans danger.","Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: Non, c'est sans danger.
Client: Je vois... [suite de la conversation]"
CONV00388,REP008,CLI0195,2025-10-13,10,October,LV Vitamine A,Effets Secondaires,Standard,8.7,8.1,8.4,8.4,8.38,Excellent,2,Positif,1,Intérêt Fort,1,1,78,372,54,4.71,13.27,0,1,0,0,0,1,Expert,3,1,0,1,1,0,0,0,3.97,Courte (3-6 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"LV Vitamine A est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: LV Vitamine A est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.
Client: Je vois... [suite de la conversation]"
CONV00049,REP009,CLI0112,2025-10-13,10,October,PHYTOFANE Lotion anti chute,Marque inconnue,Difficile,7.3,7.6,6.4,7.1,6.98,Bon,1,Neutre,0,À rappeler,0,0,85,72,11,0.84,4.72,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,2.23,Très courte (<3 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00086,REP021,CLI0184,2025-10-13,10,October,OLIGOVIT Trio,Posologie complexe,Difficile,7.2,6.5,6.4,6.7,6.63,Bon,1,Neutre,0,À rappeler,0,0,75,70,14,0.92,1.47,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.43,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00391,REP016,CLI0203,2025-10-14,10,October,OLIGOVIT Trio,Effets Secondaires,Standard,7.0,6.3,5.3,6.2,6.02,Bon,1,Positif,1,Intérêt Modéré,0,1,78,76,13,0.96,1.34,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.57,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00113,REP005,CLI0169,2025-10-14,10,October,PHYTOFANE Lotion anti chute,Efficacité douteuse,Standard,4.1,4.7,2.3,3.7,3.47,Faible,0,Négatif,-1,Objections non résolues,0,0,92,47,7,0.51,1.75,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.9,Courte (3-6 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Beaucoup de clients sont satisfaits du produit.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Beaucoup de clients sont satisfaits du produit.
Client: Je vois... [suite de la conversation]"
CONV00333,REP013,CLI0110,2025-10-15,10,October,"Echinacée, Zinc, Vit.C",Posologie complexe,Difficile,9.1,9.5,9.9,9.5,9.58,Excellent,2,Neutre,0,Intérêt Fort,1,1,75,284,45,3.74,8.38,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,5.27,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
